UserID,Tel,Address
U002470,080-xxxx-xxxx,32
U002471,080-xxxx-xxxx,45
U002472,080-xxxx-xxxx,5
U002473,090-xxxx-xxxx,12
U002474,090-xxxx-xxxx,5
U002475,080-xxxx-xxxx,22
U002476,080-xxxx-xxxx,23
U002477,090-xxxx-xxxx,43
U002478,090-xxxx-xxxx,5
U002479,090-xxxx-xxxx,15
U002480,090-xxxx-xxxx,3
U002481,080-xxxx-xxxx,39
U002482,080-xxxx-xxxx,11
U002483,080-xxxx-xxxx,22
U002484,080-xxxx-xxxx,5
U002485,080-xxxx-xxxx,2
U002486,090-xxxx-xxxx,46
U002487,080-xxxx-xxxx,36
U002488,090-xxxx-xxxx,12
U002489,080-xxxx-xxxx,44
U002490,090-xxxx-xxxx,8
U002491,080-xxxx-xxxx,22
U002492,080-xxxx-xxxx,4
U002493,090-xxxx-xxxx,32
U002494,080-xxxx-xxxx,9
U002495,080-xxxx-xxxx,26
U002496,080-xxxx-xxxx,46
U002497,080-xxxx-xxxx,36
U002498,090-xxxx-xxxx,6
U002499,090-xxxx-xxxx,46
U002500,080-xxxx-xxxx,37
U002501,090-xxxx-xxxx,27
U002502,080-xxxx-xxxx,5
U002503,080-xxxx-xxxx,32
U002504,090-xxxx-xxxx,31
U002505,080-xxxx-xxxx,14
U002506,080-xxxx-xxxx,4
U002507,080-xxxx-xxxx,35
U002508,090-xxxx-xxxx,4
U002509,090-xxxx-xxxx,35
U002510,080-xxxx-xxxx,5
U002511,080-xxxx-xxxx,36
U002512,080-xxxx-xxxx,32
U002513,090-xxxx-xxxx,13
U002514,090-xxxx-xxxx,3
U002515,090-xxxx-xxxx,8
U002516,080-xxxx-xxxx,28
U002517,090-xxxx-xxxx,47
U002518,090-xxxx-xxxx,34
U002519,080-xxxx-xxxx,3
U002520,080-xxxx-xxxx,12
U002521,080-xxxx-xxxx,40
U002522,080-xxxx-xxxx,22
U002523,080-xxxx-xxxx,19
U002524,090-xxxx-xxxx,11
U002525,090-xxxx-xxxx,4
U002526,080-xxxx-xxxx,22
U002527,090-xxxx-xxxx,39
U002528,080-xxxx-xxxx,10
U002529,080-xxxx-xxxx,6
U002530,080-xxxx-xxxx,33
U002531,080-xxxx-xxxx,21
U002532,080-xxxx-xxxx,38
U002533,080-xxxx-xxxx,41
U002534,080-xxxx-xxxx,28
U002535,080-xxxx-xxxx,39
U002536,090-xxxx-xxxx,19
U002537,789-xxxx-xxxx,39
U002538,090-xxxx-xxxx,23
U002539,090-xxxx-xxxx,13
U002540,080-xxxx-xxxx,29
U002541,080-xxxx-xxxx,12
U002542,080-xxxx-xxxx,17
U002543,090-xxxx-xxxx,44
U002544,090-xxxx-xxxx,23
U002545,080-xxxx-xxxx,27
U002546,080-xxxx-xxxx,46
U002547,090-xxxx-xxxx,19
U002548,080-xxxx-xxxx,16
U002549,090-xxxx-xxxx,16
U002550,090-xxxx-xxxx,12
U002551,090-xxxx-xxxx,2
U002552,080-xxxx-xxxx,17
U002553,090-xxxx-xxxx,42
U002554,080-xxxx-xxxx,30
U002555,080-xxxx-xxxx,14
U002556,080-xxxx-xxxx,18
U002557,090-xxxx-xxxx,16
U002558,090-xxxx-xxxx,15
U002559,080-xxxx-xxxx,2
U002560,090-xxxx-xxxx,29
U002561,090-xxxx-xxxx,35
U002562,080-xxxx-xxxx,36
U002563,090-xxxx-xxxx,21
U002564,080-xxxx-xxxx,7
U002565,080-xxxx-xxxx,35
U002566,090-xxxx-xxxx,6
U002567,090-xxxx-xxxx,2
U002568,080-xxxx-xxxx,42
U002569,090-xxxx-xxxx,35
U002570,080-xxxx-xxxx,9
U002571,090-xxxx-xxxx,38
U002572,080-xxxx-xxxx,12
U002573,090-xxxx-xxxx,28
U002574,090-xxxx-xxxx,33
U002575,080-xxxx-xxxx,24
U002576,080-xxxx-xxxx,36
U002577,080-xxxx-xxxx,28
U002578,080-xxxx-xxxx,40
U002579,090-xxxx-xxxx,40
U002580,080-xxxx-xxxx,30
U002581,080-xxxx-xxxx,15
U002582,080-xxxx-xxxx,28
U002583,090-xxxx-xxxx,34
U002584,080-xxxx-xxxx,5
U002585,080-xxxx-xxxx,10
U002586,080-xxxx-xxxx,47
U002587,080-xxxx-xxxx,8
U002588,090-xxxx-xxxx,8
U002589,090-xxxx-xxxx,1
U002590,080-xxxx-xxxx,1
U002591,090-xxxx-xxxx,13
U002592,080-xxxx-xxxx,1
U002593,090-xxxx-xxxx,6
U002594,090-xxxx-xxxx,8
U002595,090-xxxx-xxxx,32
U002596,080-xxxx-xxxx,41
U002597,080-xxxx-xxxx,8
U002598,080-xxxx-xxxx,44
U002599,080-xxxx-xxxx,4
U002600,080-xxxx-xxxx,23
U002601,080-xxxx-xxxx,13
U002602,080-xxxx-xxxx,37
U002603,080-xxxx-xxxx,10
U002604,080-xxxx-xxxx,31
U002605,090-xxxx-xxxx,29
U002606,080-xxxx-xxxx,28
U002607,080-xxxx-xxxx,6
U002608,090-xxxx-xxxx,46
U002609,080-xxxx-xxxx,25
U002610,080-xxxx-xxxx,23
U002611,080-xxxx-xxxx,18
U002612,090-xxxx-xxxx,19
U002613,080-xxxx-xxxx,37
U002614,080-xxxx-xxxx,6
U002615,080-xxxx-xxxx,2
U002616,080-xxxx-xxxx,11
U002617,080-xxxx-xxxx,7
U002618,090-xxxx-xxxx,36
U002619,080-xxxx-xxxx,14
U002620,090-xxxx-xxxx,26
U002621,090-xxxx-xxxx,38
U002622,080-xxxx-xxxx,17
U002623,090-xxxx-xxxx,47
U002624,080-xxxx-xxxx,44
U002625,090-xxxx-xxxx,28
U002626,080-xxxx-xxxx,14
U002627,080-xxxx-xxxx,47
U002628,090-xxxx-xxxx,40
U002629,080-xxxx-xxxx,34
U002630,080-xxxx-xxxx,14
U002631,090-xxxx-xxxx,4
U002632,090-xxxx-xxxx,32
U002633,080-xxxx-xxxx,2
U002634,090-xxxx-xxxx,24
U002635,090-xxxx-xxxx,9
U002636,090-xxxx-xxxx,24
U002637,080-xxxx-xxxx,17
U002638,090-xxxx-xxxx,17
U002639,080-xxxx-xxxx,39
U002640,080-xxxx-xxxx,7
U002641,789-xxxx-xxxx,30
U002642,080-xxxx-xxxx,45
U002643,090-xxxx-xxxx,3
U002644,080-xxxx-xxxx,5
U002645,080-xxxx-xxxx,5
U002646,090-xxxx-xxxx,33
U002647,080-xxxx-xxxx,12
U002648,090-xxxx-xxxx,16
U002649,080-xxxx-xxxx,19
U002650,080-xxxx-xxxx,22
U002651,090-xxxx-xxxx,36
U002652,090-xxxx-xxxx,1
U002653,090-xxxx-xxxx,11
U002654,080-xxxx-xxxx,35
U002655,080-xxxx-xxxx,47
U002656,080-xxxx-xxxx,32
U002657,080-xxxx-xxxx,40
U002658,090-xxxx-xxxx,36
U002659,090-xxxx-xxxx,1
U002660,080-xxxx-xxxx,24
U002661,090-xxxx-xxxx,43
U002662,080-xxxx-xxxx,5
U002663,080-xxxx-xxxx,15
U002664,080-xxxx-xxxx,29
U002665,080-xxxx-xxxx,18
U002666,080-xxxx-xxxx,45
U002667,080-xxxx-xxxx,35
U002668,080-xxxx-xxxx,39
U002669,080-xxxx-xxxx,38
U002670,080-xxxx-xxxx,41
U002671,090-xxxx-xxxx,47
U002672,080-xxxx-xxxx,45
U002673,080-xxxx-xxxx,35
U002674,080-xxxx-xxxx,3
U002675,090-xxxx-xxxx,30
U002676,090-xxxx-xxxx,34
U002677,090-xxxx-xxxx,11
U002678,090-xxxx-xxxx,20
U002679,090-xxxx-xxxx,5
U002680,080-xxxx-xxxx,10
U002681,080-xxxx-xxxx,18
U002682,090-xxxx-xxxx,26
U002683,090-xxxx-xxxx,6
U002684,080-xxxx-xxxx,21
U002685,090-xxxx-xxxx,31
U002686,080-xxxx-xxxx,39
U002687,080-xxxx-xxxx,13
U002688,080-xxxx-xxxx,8
U002689,080-xxxx-xxxx,9
U002690,080-xxxx-xxxx,34
U002691,090-xxxx-xxxx,4
U002692,080-xxxx-xxxx,3
U002693,080-xxxx-xxxx,20
U002694,080-xxxx-xxxx,47
U002695,090-xxxx-xxxx,6
U002696,080-xxxx-xxxx,11
U002697,080-xxxx-xxxx,39
U002698,090-xxxx-xxxx,24
U002699,080-xxxx-xxxx,38
U002700,090-xxxx-xxxx,30
U002701,080-xxxx-xxxx,38
U002702,080-xxxx-xxxx,25
U002703,080-xxxx-xxxx,10
U002704,080-xxxx-xxxx,9
U002705,090-xxxx-xxxx,29
U002706,080-xxxx-xxxx,2
U002707,080-xxxx-xxxx,17
U002708,090-xxxx-xxxx,24
U002709,080-xxxx-xxxx,28
U002710,080-xxxx-xxxx,17
U002711,090-xxxx-xxxx,31
U002712,090-xxxx-xxxx,37
U002713,090-xxxx-xxxx,25
U002714,080-xxxx-xxxx,25
U002715,090-xxxx-xxxx,20
U002716,090-xxxx-xxxx,6
U002717,090-xxxx-xxxx,23
U002718,080-xxxx-xxxx,30
U002719,080-xxxx-xxxx,32
U002720,090-xxxx-xxxx,40
U002721,080-xxxx-xxxx,22
U002722,080-xxxx-xxxx,5
U002723,080-xxxx-xxxx,13
U002724,080-xxxx-xxxx,29
U002725,080-xxxx-xxxx,4
U002726,090-xxxx-xxxx,32
U002727,080-xxxx-xxxx,39
U002728,090-xxxx-xxxx,20
U002729,090-xxxx-xxxx,43
U002730,090-xxxx-xxxx,15
U002731,080-xxxx-xxxx,42
U002732,090-xxxx-xxxx,8
U002733,080-xxxx-xxxx,5
U002734,080-xxxx-xxxx,17
U002735,090-xxxx-xxxx,25
U002736,080-xxxx-xxxx,21
U002737,090-xxxx-xxxx,9
U002738,080-xxxx-xxxx,37
U002739,080-xxxx-xxxx,23
U002740,080-xxxx-xxxx,12
U002741,090-xxxx-xxxx,15
U002742,090-xxxx-xxxx,28
U002743,080-xxxx-xxxx,46
U002744,080-xxxx-xxxx,39
U002745,090-xxxx-xxxx,45
U002746,090-xxxx-xxxx,20
U002747,090-xxxx-xxxx,34
U002748,090-xxxx-xxxx,10
U002749,080-xxxx-xxxx,23
U002750,090-xxxx-xxxx,26
U002751,080-xxxx-xxxx,23
U002752,090-xxxx-xxxx,32
U002753,080-xxxx-xxxx,3
U002754,080-xxxx-xxxx,28
U002755,090-xxxx-xxxx,18
U002756,080-xxxx-xxxx,19
U002757,080-xxxx-xxxx,38
U002758,090-xxxx-xxxx,16
U002759,080-xxxx-xxxx,23
U002760,080-xxxx-xxxx,41
U002761,080-xxxx-xxxx,36
U002762,090-xxxx-xxxx,13
U002763,080-xxxx-xxxx,1
U002764,080-xxxx-xxxx,44
U002765,080-xxxx-xxxx,29
U002766,080-xxxx-xxxx,16
U002767,080-xxxx-xxxx,10
U002768,090-xxxx-xxxx,7
U002769,080-xxxx-xxxx,29
U002770,080-xxxx-xxxx,39
U002771,080-xxxx-xxxx,40
U002772,080-xxxx-xxxx,17
U002773,090-xxxx-xxxx,27
U002774,080-xxxx-xxxx,5
U002775,090-xxxx-xxxx,4
U002776,080-xxxx-xxxx,11
U002777,080-xxxx-xxxx,3
U002778,080-xxxx-xxxx,5
U002779,090-xxxx-xxxx,18
U002780,090-xxxx-xxxx,44
U002781,090-xxxx-xxxx,25
U002782,090-xxxx-xxxx,38
U002783,090-xxxx-xxxx,28
U002784,090-xxxx-xxxx,33
U002785,090-xxxx-xxxx,7
U002786,080-xxxx-xxxx,4
U002787,080-xxxx-xxxx,14
U002788,090-xxxx-xxxx,26
U002789,080-xxxx-xxxx,44
U002790,090-xxxx-xxxx,2
U002791,080-xxxx-xxxx,4
U002792,080-xxxx-xxxx,37
U002793,080-xxxx-xxxx,36
U002794,090-xxxx-xxxx,31
U002795,090-xxxx-xxxx,45
U002796,080-xxxx-xxxx,31
U002797,080-xxxx-xxxx,35
U002798,090-xxxx-xxxx,1
U002799,080-xxxx-xxxx,1
U002800,090-xxxx-xxxx,26
U002801,080-xxxx-xxxx,23
U002802,090-xxxx-xxxx,15
U002803,080-xxxx-xxxx,34
U002804,090-xxxx-xxxx,23
U002805,080-xxxx-xxxx,22
U002806,080-xxxx-xxxx,18
U002807,090-xxxx-xxxx,19
U002808,090-xxxx-xxxx,32
U002809,090-xxxx-xxxx,13
U002810,090-xxxx-xxxx,29
U002811,080-xxxx-xxxx,6
U002812,080-xxxx-xxxx,17
U002813,080-xxxx-xxxx,46
U002814,080-xxxx-xxxx,23
U002815,090-xxxx-xxxx,39
U002816,080-xxxx-xxxx,27
U002817,080-xxxx-xxxx,31
U002818,080-xxxx-xxxx,8
U002819,090-xxxx-xxxx,33
U002820,090-xxxx-xxxx,19
U002821,090-xxxx-xxxx,22
U002822,080-xxxx-xxxx,2
U002823,090-xxxx-xxxx,30
U002824,090-xxxx-xxxx,10
U002825,080-xxxx-xxxx,8
U002826,080-xxxx-xxxx,27
U002827,090-xxxx-xxxx,32
U002828,080-xxxx-xxxx,5
U002829,080-xxxx-xxxx,21
U002830,080-xxxx-xxxx,5
U002831,090-xxxx-xxxx,44
U002832,080-xxxx-xxxx,31
U002833,080-xxxx-xxxx,15
U002834,080-xxxx-xxxx,38
U002835,090-xxxx-xxxx,34
U002836,090-xxxx-xxxx,34
U002837,080-xxxx-xxxx,32
U002838,090-xxxx-xxxx,10
U002839,090-xxxx-xxxx,9
U002840,080-xxxx-xxxx,41
U002841,080-xxxx-xxxx,17
U002842,080-xxxx-xxxx,44
U002843,090-xxxx-xxxx,32
U002844,080-xxxx-xxxx,10
U002845,080-xxxx-xxxx,21
U002846,080-xxxx-xxxx,13
U002847,090-xxxx-xxxx,20
U002848,090-xxxx-xxxx,1
U002849,080-xxxx-xxxx,7
U002850,080-xxxx-xxxx,10
U002851,090-xxxx-xxxx,4
U002852,080-xxxx-xxxx,11
U002853,080-xxxx-xxxx,17
U002854,080-xxxx-xxxx,13
U002855,080-xxxx-xxxx,25
U002856,080-xxxx-xxxx,39
U002857,090-xxxx-xxxx,16
U002858,080-xxxx-xxxx,37
U002859,080-xxxx-xxxx,28
U002860,090-xxxx-xxxx,47
U002861,090-xxxx-xxxx,45
U002862,090-xxxx-xxxx,27
U002863,080-xxxx-xxxx,7
U002864,080-xxxx-xxxx,22
U002865,080-xxxx-xxxx,31
U002866,080-xxxx-xxxx,10
U002867,080-xxxx-xxxx,5
U002868,080-xxxx-xxxx,24
U002869,080-xxxx-xxxx,42
U002870,080-xxxx-xxxx,18
U002871,080-xxxx-xxxx,21
U002872,080-xxxx-xxxx,8
U002873,090-xxxx-xxxx,18
U002874,090-xxxx-xxxx,5
U002875,090-xxxx-xxxx,40
U002876,080-xxxx-xxxx,41
U002877,090-xxxx-xxxx,33
U002878,090-xxxx-xxxx,12
U002879,090-xxxx-xxxx,18
U002880,080-xxxx-xxxx,6
U002881,080-xxxx-xxxx,4
U002882,090-xxxx-xxxx,41
U002883,090-xxxx-xxxx,39
U002884,080-xxxx-xxxx,41
U002885,080-xxxx-xxxx,1
U002886,090-xxxx-xxxx,18
U002887,080-xxxx-xxxx,10
U002888,080-xxxx-xxxx,12
U002889,080-xxxx-xxxx,7
U002890,090-xxxx-xxxx,34
U002891,080-xxxx-xxxx,7
U002892,080-xxxx-xxxx,23
U002893,080-xxxx-xxxx,39
U002894,080-xxxx-xxxx,25
U002895,090-xxxx-xxxx,10
U002896,080-xxxx-xxxx,20
U002897,080-xxxx-xxxx,12
U002898,080-xxxx-xxxx,42
U002899,080-xxxx-xxxx,41
U002900,080-xxxx-xxxx,30
U002901,090-xxxx-xxxx,33
U002902,080-xxxx-xxxx,13
U002903,080-xxxx-xxxx,46
U002904,080-xxxx-xxxx,5
U002905,080-xxxx-xxxx,18
U002906,080-xxxx-xxxx,35
U002907,090-xxxx-xxxx,6
U002908,080-xxxx-xxxx,17
U002909,090-xxxx-xxxx,31
U002910,090-xxxx-xxxx,47
U002911,080-xxxx-xxxx,2
U002912,090-xxxx-xxxx,32
U002913,080-xxxx-xxxx,16
U002914,080-xxxx-xxxx,29
U002915,090-xxxx-xxxx,7
U002916,090-xxxx-xxxx,12
U002917,080-xxxx-xxxx,38
U002918,080-xxxx-xxxx,32
U002919,080-xxxx-xxxx,4
U002920,090-xxxx-xxxx,22
U002921,090-xxxx-xxxx,22
U002922,090-xxxx-xxxx,35
U002923,080-xxxx-xxxx,27
U002924,090-xxxx-xxxx,34
U002925,080-xxxx-xxxx,27
U002926,090-xxxx-xxxx,38
U002927,090-xxxx-xxxx,16
U002928,090-xxxx-xxxx,47
U002929,090-xxxx-xxxx,14
U002930,090-xxxx-xxxx,31
U002931,080-xxxx-xxxx,37
U002932,090-xxxx-xxxx,46
U002933,090-xxxx-xxxx,27
U002934,080-xxxx-xxxx,13
U002935,090-xxxx-xxxx,7
U002936,080-xxxx-xxxx,42
U002937,090-xxxx-xxxx,8
U002938,080-xxxx-xxxx,35
U002939,080-xxxx-xxxx,45
U002940,090-xxxx-xxxx,20
U002941,090-xxxx-xxxx,8
U002942,080-xxxx-xxxx,28
U002943,090-xxxx-xxxx,13
U002944,080-xxxx-xxxx,24
U002945,080-xxxx-xxxx,47
U002946,080-xxxx-xxxx,16
U002947,090-xxxx-xxxx,25
U002948,080-xxxx-xxxx,35
U002949,080-xxxx-xxxx,46
U002950,090-xxxx-xxxx,29
U002951,080-xxxx-xxxx,22
U002952,080-xxxx-xxxx,45
U002953,090-xxxx-xxxx,6
U002954,090-xxxx-xxxx,45
U002955,080-xxxx-xxxx,38
U002956,080-xxxx-xxxx,5
U002957,080-xxxx-xxxx,4
U002958,080-xxxx-xxxx,8
U002959,080-xxxx-xxxx,29
U002960,080-xxxx-xxxx,26
U002961,090-xxxx-xxxx,7
U002962,090-xxxx-xxxx,8
U002963,090-xxxx-xxxx,14
U002964,080-xxxx-xxxx,19
U002965,090-xxxx-xxxx,4
U002966,090-xxxx-xxxx,22
U002967,090-xxxx-xxxx,10
U002968,090-xxxx-xxxx,40
U002969,080-xxxx-xxxx,10
U002970,080-xxxx-xxxx,41
U002971,090-xxxx-xxxx,29
U002972,090-xxxx-xxxx,10
U002973,090-xxxx-xxxx,1
U002974,080-xxxx-xxxx,7
U002975,080-xxxx-xxxx,12
U002976,090-xxxx-xxxx,31
U002977,080-xxxx-xxxx,30
U002978,090-xxxx-xxxx,45
U002979,080-xxxx-xxxx,14
U002980,080-xxxx-xxxx,2
U002981,080-xxxx-xxxx,39
U002982,090-xxxx-xxxx,6
U002983,090-xxxx-xxxx,46
U002984,090-xxxx-xxxx,37
U002985,090-xxxx-xxxx,30
U002986,090-xxxx-xxxx,35
U002987,080-xxxx-xxxx,26
U002988,090-xxxx-xxxx,39
U002989,080-xxxx-xxxx,31
U002990,090-xxxx-xxxx,10
U002991,080-xxxx-xxxx,42
U002992,080-xxxx-xxxx,43
U002993,090-xxxx-xxxx,4
U002994,090-xxxx-xxxx,38
U002995,090-xxxx-xxxx,17
U002996,090-xxxx-xxxx,20
U002997,090-xxxx-xxxx,47
U002998,090-xxxx-xxxx,23
U002999,080-xxxx-xxxx,45
U003000,080-xxxx-xxxx,39
U003001,080-xxxx-xxxx,40
U003002,080-xxxx-xxxx,26
U003003,090-xxxx-xxxx,21
U003004,080-xxxx-xxxx,41
U003005,080-xxxx-xxxx,7
U003006,080-xxxx-xxxx,11
U003007,080-xxxx-xxxx,15
U003008,080-xxxx-xxxx,47
U003009,080-xxxx-xxxx,41
U003010,090-xxxx-xxxx,40
U003011,080-xxxx-xxxx,25
U003012,090-xxxx-xxxx,18
U003013,090-xxxx-xxxx,3
U003014,080-xxxx-xxxx,39
U003015,080-xxxx-xxxx,46
U003016,090-xxxx-xxxx,47
U003017,090-xxxx-xxxx,17
U003018,090-xxxx-xxxx,23
U003019,080-xxxx-xxxx,35
U003020,090-xxxx-xxxx,28
U003021,080-xxxx-xxxx,10
U003022,080-xxxx-xxxx,45
U003023,090-xxxx-xxxx,12
U003024,090-xxxx-xxxx,43
U003025,080-xxxx-xxxx,29
U003026,080-xxxx-xxxx,26
U003027,080-xxxx-xxxx,45
U003028,090-xxxx-xxxx,19
U003029,090-xxxx-xxxx,35
U003030,080-xxxx-xxxx,19
U003031,080-xxxx-xxxx,9
U003032,080-xxxx-xxxx,7
U003033,080-xxxx-xxxx,38
U003034,080-xxxx-xxxx,37
U003035,080-xxxx-xxxx,1
U003036,090-xxxx-xxxx,33
U003037,080-xxxx-xxxx,15
U003038,080-xxxx-xxxx,13
U003039,090-xxxx-xxxx,36
U003040,080-xxxx-xxxx,31
U003041,080-xxxx-xxxx,31
U003042,080-xxxx-xxxx,39
U003043,080-xxxx-xxxx,35
U003044,080-xxxx-xxxx,37
U003045,080-xxxx-xxxx,45
U003046,090-xxxx-xxxx,12
U003047,090-xxxx-xxxx,27
U003048,080-xxxx-xxxx,10
U003049,080-xxxx-xxxx,18
U003050,090-xxxx-xxxx,8
U003051,090-xxxx-xxxx,11
U003052,090-xxxx-xxxx,15
U003053,090-xxxx-xxxx,9
U003054,090-xxxx-xxxx,13
U003055,080-xxxx-xxxx,41
U003056,080-xxxx-xxxx,41
U003057,080-xxxx-xxxx,42
U003058,080-xxxx-xxxx,33
U003059,080-xxxx-xxxx,10
U003060,080-xxxx-xxxx,35
U003061,080-xxxx-xxxx,9
U003062,080-xxxx-xxxx,3
U003063,080-xxxx-xxxx,23
U003064,080-xxxx-xxxx,33
U003065,080-xxxx-xxxx,20
U003066,090-xxxx-xxxx,40
U003067,080-xxxx-xxxx,6
U003068,090-xxxx-xxxx,37
U003069,080-xxxx-xxxx,45
U003070,090-xxxx-xxxx,29
U003071,080-xxxx-xxxx,3
U003072,080-xxxx-xxxx,14
U003073,080-xxxx-xxxx,13
U003074,080-xxxx-xxxx,18
U003075,090-xxxx-xxxx,25
U003076,080-xxxx-xxxx,32
U003077,090-xxxx-xxxx,5
U003078,080-xxxx-xxxx,23
U003079,090-xxxx-xxxx,32
U003080,080-xxxx-xxxx,34
U003081,090-xxxx-xxxx,12
U003082,090-xxxx-xxxx,47
U003083,080-xxxx-xxxx,7
U003084,090-xxxx-xxxx,3
U003085,080-xxxx-xxxx,40
U003086,080-xxxx-xxxx,46
U003087,090-xxxx-xxxx,18
U003088,090-xxxx-xxxx,27
U003089,080-xxxx-xxxx,29
U003090,080-xxxx-xxxx,28
U003091,090-xxxx-xxxx,39
U003092,090-xxxx-xxxx,22
U003093,090-xxxx-xxxx,17
U003094,080-xxxx-xxxx,30
U003095,090-xxxx-xxxx,9
U003096,090-xxxx-xxxx,20
U003097,090-xxxx-xxxx,32
U003098,080-xxxx-xxxx,45
U003099,080-xxxx-xxxx,10
U003100,090-xxxx-xxxx,16
U003101,090-xxxx-xxxx,46
U003102,080-xxxx-xxxx,39
U003103,080-xxxx-xxxx,41
U003104,080-xxxx-xxxx,36
U003105,090-xxxx-xxxx,34
U003106,090-xxxx-xxxx,33
U003107,090-xxxx-xxxx,39
U003108,080-xxxx-xxxx,28
U003109,080-xxxx-xxxx,27
U003110,080-xxxx-xxxx,46
U003111,080-xxxx-xxxx,17
U003112,090-xxxx-xxxx,22
U003113,090-xxxx-xxxx,3
U003114,080-xxxx-xxxx,36
U003115,080-xxxx-xxxx,44
U003116,080-xxxx-xxxx,31
U003117,080-xxxx-xxxx,20
U003118,080-xxxx-xxxx,3
U003119,080-xxxx-xxxx,24
U003120,090-xxxx-xxxx,26
U003121,090-xxxx-xxxx,39
U003122,090-xxxx-xxxx,28
U003123,080-xxxx-xxxx,42
U003124,090-xxxx-xxxx,25
U003125,080-xxxx-xxxx,24
U003126,080-xxxx-xxxx,30
U003127,080-xxxx-xxxx,3
U003128,080-xxxx-xxxx,12
U003129,090-xxxx-xxxx,15
U003130,080-xxxx-xxxx,27
U003131,080-xxxx-xxxx,16
U003132,080-xxxx-xxxx,23
U003133,080-xxxx-xxxx,17
U003134,080-xxxx-xxxx,47
U003135,080-xxxx-xxxx,7
U003136,080-xxxx-xxxx,40
U003137,080-xxxx-xxxx,13
U003138,090-xxxx-xxxx,34
U003139,090-xxxx-xxxx,29
U003140,080-xxxx-xxxx,4
U003141,080-xxxx-xxxx,30
U003142,090-xxxx-xxxx,44
U003143,090-xxxx-xxxx,29
U003144,090-xxxx-xxxx,43
U003145,090-xxxx-xxxx,31
U003146,080-xxxx-xxxx,25
U003147,080-xxxx-xxxx,23
U003148,090-xxxx-xxxx,29
U003149,080-xxxx-xxxx,34
U003150,080-xxxx-xxxx,25
U003151,080-xxxx-xxxx,29
U003152,080-xxxx-xxxx,10
U003153,090-xxxx-xxxx,32
U003154,080-xxxx-xxxx,31
U003155,090-xxxx-xxxx,7
U003156,080-xxxx-xxxx,7
U003157,090-xxxx-xxxx,10
U003158,080-xxxx-xxxx,41
U003159,080-xxxx-xxxx,20
U003160,090-xxxx-xxxx,25
U003161,080-xxxx-xxxx,30
U003162,090-xxxx-xxxx,38
U003163,090-xxxx-xxxx,23
U003164,080-xxxx-xxxx,39
U003165,090-xxxx-xxxx,23
U003166,090-xxxx-xxxx,33
U003167,090-xxxx-xxxx,29
U003168,080-xxxx-xxxx,28
U003169,090-xxxx-xxxx,11
U003170,090-xxxx-xxxx,20
U003171,080-xxxx-xxxx,27
U003172,090-xxxx-xxxx,39
U003173,080-xxxx-xxxx,26
U003174,080-xxxx-xxxx,23
U003175,080-xxxx-xxxx,27
U003176,080-xxxx-xxxx,16
U003177,090-xxxx-xxxx,34
U003178,090-xxxx-xxxx,20
U003179,080-xxxx-xxxx,20
U003180,090-xxxx-xxxx,2
U003181,090-xxxx-xxxx,30
U003182,080-xxxx-xxxx,1
U003183,090-xxxx-xxxx,27
U003184,080-xxxx-xxxx,13
U003185,090-xxxx-xxxx,9
U003186,080-xxxx-xxxx,37
U003187,080-xxxx-xxxx,26
U003188,080-xxxx-xxxx,25
U003189,090-xxxx-xxxx,20
U003190,080-xxxx-xxxx,18
U003191,090-xxxx-xxxx,34
U003192,090-xxxx-xxxx,28
U003193,090-xxxx-xxxx,6
U003194,080-xxxx-xxxx,27
U003195,080-xxxx-xxxx,40
U003196,080-xxxx-xxxx,14
U003197,080-xxxx-xxxx,6
U003198,080-xxxx-xxxx,8
U003199,090-xxxx-xxxx,20
U003200,090-xxxx-xxxx,33
U003201,080-xxxx-xxxx,27
U003202,080-xxxx-xxxx,17
U003203,090-xxxx-xxxx,12
U003204,080-xxxx-xxxx,34
U003205,090-xxxx-xxxx,39
U003206,080-xxxx-xxxx,7
U003207,080-xxxx-xxxx,5
U003208,080-xxxx-xxxx,7
U003209,080-xxxx-xxxx,35
U003210,080-xxxx-xxxx,42
U003211,090-xxxx-xxxx,7
U003212,080-xxxx-xxxx,27
U003213,080-xxxx-xxxx,19
U003214,080-xxxx-xxxx,40
U003215,080-xxxx-xxxx,26
U003216,080-xxxx-xxxx,4
U003217,080-xxxx-xxxx,33
U003218,090-xxxx-xxxx,13
U003219,080-xxxx-xxxx,6
U003220,090-xxxx-xxxx,26
U003221,080-xxxx-xxxx,31
U003222,080-xxxx-xxxx,28
U003223,080-xxxx-xxxx,1
U003224,090-xxxx-xxxx,29
U003225,090-xxxx-xxxx,33
U003226,080-xxxx-xxxx,13
U003227,080-xxxx-xxxx,7
U003228,080-xxxx-xxxx,35
U003229,080-xxxx-xxxx,25
U003230,080-xxxx-xxxx,38
U003231,090-xxxx-xxxx,13
U003232,080-xxxx-xxxx,19
U003233,080-xxxx-xxxx,15
U003234,080-xxxx-xxxx,44
U003235,090-xxxx-xxxx,34
U003236,080-xxxx-xxxx,1
U003237,090-xxxx-xxxx,24
U003238,080-xxxx-xxxx,22
U003239,080-xxxx-xxxx,38
U003240,080-xxxx-xxxx,42
U003241,080-xxxx-xxxx,32
U003242,090-xxxx-xxxx,17
U003243,080-xxxx-xxxx,37
U003244,090-xxxx-xxxx,22
U003245,090-xxxx-xxxx,43
U003246,080-xxxx-xxxx,41
